project.project_id	cases.case_id	cases.submitter_id	samples.sample_id	samples.submitter_id	portions.portion_id	portions.submitter_id	analytes.a260_a280_ratio	analytes.amount	analytes.analyte_id	analytes.analyte_quantity	analytes.analyte_type	analytes.analyte_type_id	analytes.analyte_volume	analytes.concentration	analytes.experimental_protocol_type	analytes.normal_tumor_genotype_snp_match	analytes.ribosomal_rna_28s_16s_ratio	analytes.rna_integrity_number	analytes.spectrophotometer_method	analytes.state	analytes.submitter_id	analytes.well_number
TCGA-THCA	9f31deb9-b9f4-439b-aea4-f87c71406c79	TCGA-DJ-A2PS	750ee423-6f57-4c61-8e06-9188d0dc4f28	TCGA-DJ-A2PS-01A	ad87ee8f-1c3c-40bc-830b-046d6f5b0a5b	TCGA-DJ-A2PS-01A-11	'--	'--	b0c7eaa6-2352-45c7-b8cb-1febbbf8942c	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-DJ-A2PS-01A-11W	'--
TCGA-THCA	9f31deb9-b9f4-439b-aea4-f87c71406c79	TCGA-DJ-A2PS	750ee423-6f57-4c61-8e06-9188d0dc4f28	TCGA-DJ-A2PS-01A	ad87ee8f-1c3c-40bc-830b-046d6f5b0a5b	TCGA-DJ-A2PS-01A-11	'--	'--	d272500f-a8c2-4d92-b4b8-7d4f87349539	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-DJ-A2PS-01A-11D	'--
TCGA-THCA	9f31deb9-b9f4-439b-aea4-f87c71406c79	TCGA-DJ-A2PS	bd79f9ac-49bf-48e1-8f83-292f6f1e987b	TCGA-DJ-A2PS-10A	37b2be74-300b-4046-a122-c9b9abced6cd	TCGA-DJ-A2PS-10A-01	'--	'--	48a4214e-a016-41d0-8e49-dbfa4699ca59	'--	DNA	'--	'--	0.16	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	TCGA-DJ-A2PS-10A-01D	'--
TCGA-THCA	9f31deb9-b9f4-439b-aea4-f87c71406c79	TCGA-DJ-A2PS	bd79f9ac-49bf-48e1-8f83-292f6f1e987b	TCGA-DJ-A2PS-10A	37b2be74-300b-4046-a122-c9b9abced6cd	TCGA-DJ-A2PS-10A-01	'--	'--	a2e93395-e69d-4b69-8277-f845f2080b75	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-DJ-A2PS-10A-01W	'--
TCGA-THCA	b07435d4-1341-4b41-9b11-d13a4f1ca0ad	TCGA-DJ-A2QA	2277f3f2-411e-47ab-a2b9-f80fd33540a1	TCGA-DJ-A2QA-01A	741569ab-cf33-41f6-bd83-8c5fd8853c51	TCGA-DJ-A2QA-01A-11	1.82	'--	442e4e24-d5cc-41be-9172-a81195d15750	'--	RNA	'--	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.0	7.0	UV Spec	released	TCGA-DJ-A2QA-01A-11R	'--
TCGA-THCA	b07435d4-1341-4b41-9b11-d13a4f1ca0ad	TCGA-DJ-A2QA	2277f3f2-411e-47ab-a2b9-f80fd33540a1	TCGA-DJ-A2QA-01A	741569ab-cf33-41f6-bd83-8c5fd8853c51	TCGA-DJ-A2QA-01A-11	'--	'--	6ef78b5d-b257-4916-ac4e-b0712aa1acf1	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-DJ-A2QA-01A-11W	'--
TCGA-THCA	b07435d4-1341-4b41-9b11-d13a4f1ca0ad	TCGA-DJ-A2QA	2277f3f2-411e-47ab-a2b9-f80fd33540a1	TCGA-DJ-A2QA-01A	741569ab-cf33-41f6-bd83-8c5fd8853c51	TCGA-DJ-A2QA-01A-11	'--	'--	a78ffc1e-a709-4251-b9aa-b005cfd9da55	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-DJ-A2QA-01A-11D	'--
TCGA-THCA	b07435d4-1341-4b41-9b11-d13a4f1ca0ad	TCGA-DJ-A2QA	9f87f561-2d88-4852-a0f3-3beebe59904b	TCGA-DJ-A2QA-10A	66e404d0-68dd-43ae-8c6a-a0151342bf3e	TCGA-DJ-A2QA-10A-01	'--	'--	348b50ce-0c2a-4132-80d7-d620c1183d44	'--	DNA	'--	'--	0.18	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	TCGA-DJ-A2QA-10A-01D	'--
TCGA-THCA	b07435d4-1341-4b41-9b11-d13a4f1ca0ad	TCGA-DJ-A2QA	9f87f561-2d88-4852-a0f3-3beebe59904b	TCGA-DJ-A2QA-10A	66e404d0-68dd-43ae-8c6a-a0151342bf3e	TCGA-DJ-A2QA-10A-01	'--	'--	53243197-e020-45be-94d0-513a2777e27a	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-DJ-A2QA-10A-01W	'--
TCGA-THCA	aabc7724-71c8-4c1b-a54b-22e88dde148f	TCGA-EM-A22L	a48ae263-cee1-4ea8-aa2e-7479ae8bac4e	TCGA-EM-A22L-10A	a7beda85-9315-473e-a839-5e4325a00ded	TCGA-EM-A22L-10A-01	'--	'--	8beb9ed2-3037-4558-acdb-41d4c971b9c3	'--	DNA	'--	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-EM-A22L-10A-01D	'--
TCGA-THCA	aabc7724-71c8-4c1b-a54b-22e88dde148f	TCGA-EM-A22L	f90925ea-8894-4c74-b48b-fb60e154bc19	TCGA-EM-A22L-01A	0bf08c2e-a5bc-4a51-b55b-4ed14917604f	TCGA-EM-A22L-01A-11	2.24	'--	2c56b8b2-7509-4bb6-8ebe-abdb7d4f628c	'--	DNA	'--	'--	0.17	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	TCGA-EM-A22L-01A-11D	'--
TCGA-THCA	aabc7724-71c8-4c1b-a54b-22e88dde148f	TCGA-EM-A22L	f90925ea-8894-4c74-b48b-fb60e154bc19	TCGA-EM-A22L-01A	0bf08c2e-a5bc-4a51-b55b-4ed14917604f	TCGA-EM-A22L-01A-11	1.68	'--	88cf8174-421c-4593-879c-a323a41f5f97	'--	RNA	'--	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.3	8.2	UV Spec	released	TCGA-EM-A22L-01A-11R	'--
TCGA-THCA	45eefba8-9f7c-49e9-a3f5-d13cfa264ff6	TCGA-DJ-A3UU	90d4dd06-95c8-4114-8e99-433a28adb7d4	TCGA-DJ-A3UU-01A	e62ef3fc-c760-4b7a-ab01-fc33e63bbd89	TCGA-DJ-A3UU-01A-11	1.83	'--	102ab523-9cf4-43b0-bb50-85cf00cef3f7	'--	RNA	'--	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.4	8.2	UV Spec	released	TCGA-DJ-A3UU-01A-11R	'--
TCGA-THCA	45eefba8-9f7c-49e9-a3f5-d13cfa264ff6	TCGA-DJ-A3UU	90d4dd06-95c8-4114-8e99-433a28adb7d4	TCGA-DJ-A3UU-01A	e62ef3fc-c760-4b7a-ab01-fc33e63bbd89	TCGA-DJ-A3UU-01A-11	'--	'--	8c2b9994-b447-4201-ae1a-0058fa7d20d4	'--	DNA	'--	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-DJ-A3UU-01A-11D	'--
TCGA-THCA	45eefba8-9f7c-49e9-a3f5-d13cfa264ff6	TCGA-DJ-A3UU	90d4dd06-95c8-4114-8e99-433a28adb7d4	TCGA-DJ-A3UU-01A	e62ef3fc-c760-4b7a-ab01-fc33e63bbd89	TCGA-DJ-A3UU-01A-11	'--	'--	edec9205-6249-4230-9464-94228c91f705	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-DJ-A3UU-01A-11W	'--
TCGA-THCA	45eefba8-9f7c-49e9-a3f5-d13cfa264ff6	TCGA-DJ-A3UU	ad21f11c-b277-44b4-9595-398bdd9fec46	TCGA-DJ-A3UU-10A	57eb47ba-dd98-4956-8bd1-8ecd0684f653	TCGA-DJ-A3UU-10A-01	'--	'--	1fdf6c30-5b7b-4b11-8153-80a89c0bff69	'--	DNA	'--	'--	0.16	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	TCGA-DJ-A3UU-10A-01D	'--
TCGA-THCA	45eefba8-9f7c-49e9-a3f5-d13cfa264ff6	TCGA-DJ-A3UU	ad21f11c-b277-44b4-9595-398bdd9fec46	TCGA-DJ-A3UU-10A	57eb47ba-dd98-4956-8bd1-8ecd0684f653	TCGA-DJ-A3UU-10A-01	'--	'--	352d5410-7052-4016-aef6-7e8c89ad17d9	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-DJ-A3UU-10A-01W	'--
TCGA-THCA	8e274b77-c05e-4a8c-a106-c552df1f2d11	TCGA-KS-A41F	637267d7-9aff-494e-9d51-c2651ef0681f	TCGA-KS-A41F-01A	5cbb04bf-304a-421c-b658-b82c548f34e1	TCGA-KS-A41F-01A-11	1.84	'--	368566df-533a-46df-872b-c549748f0649	'--	RNA	'--	'--	0.16	mirVana (Allprep DNA) RNA	Yes	4.91	7.0	UV Spec	released	TCGA-KS-A41F-01A-11R	'--
TCGA-THCA	8e274b77-c05e-4a8c-a106-c552df1f2d11	TCGA-KS-A41F	637267d7-9aff-494e-9d51-c2651ef0681f	TCGA-KS-A41F-01A	5cbb04bf-304a-421c-b658-b82c548f34e1	TCGA-KS-A41F-01A-11	'--	'--	5693a48e-f135-428a-8778-5e6d37c75421	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-KS-A41F-01A-11W	'--
TCGA-THCA	8e274b77-c05e-4a8c-a106-c552df1f2d11	TCGA-KS-A41F	637267d7-9aff-494e-9d51-c2651ef0681f	TCGA-KS-A41F-01A	5cbb04bf-304a-421c-b658-b82c548f34e1	TCGA-KS-A41F-01A-11	'--	'--	c9219c28-f837-4fa7-b6de-a3d8e86aba2a	'--	DNA	'--	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-KS-A41F-01A-11D	'--
TCGA-THCA	8e274b77-c05e-4a8c-a106-c552df1f2d11	TCGA-KS-A41F	f4689637-2390-48de-96fa-61cd2eda3242	TCGA-KS-A41F-11A	cd16c2bd-be27-4aa9-9aec-a296eb56b4bd	TCGA-KS-A41F-11A-11	'--	'--	4f84fd05-800d-49e4-b9a2-f034f50fc225	'--	DNA	'--	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-KS-A41F-11A-11D	'--
TCGA-THCA	8e274b77-c05e-4a8c-a106-c552df1f2d11	TCGA-KS-A41F	f4689637-2390-48de-96fa-61cd2eda3242	TCGA-KS-A41F-11A	cd16c2bd-be27-4aa9-9aec-a296eb56b4bd	TCGA-KS-A41F-11A-11	'--	'--	7214fd4a-b7f7-4aec-bf6e-7f1d98218c6a	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-KS-A41F-11A-11W	'--
TCGA-THCA	04fff86a-b6f5-4900-9e37-c1f0b881b160	TCGA-BJ-A190	2eb89d79-861e-41c2-bdd5-6f16d2a84b25	TCGA-BJ-A190-01A	57892a7a-e928-47eb-93f3-f4973c3407f9	TCGA-BJ-A190-01A-11	1.95	'--	2014262a-b9c2-498e-bb31-2a80001c3e15	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	TCGA-BJ-A190-01A-11D	'--
TCGA-THCA	04fff86a-b6f5-4900-9e37-c1f0b881b160	TCGA-BJ-A190	2eb89d79-861e-41c2-bdd5-6f16d2a84b25	TCGA-BJ-A190-01A	57892a7a-e928-47eb-93f3-f4973c3407f9	TCGA-BJ-A190-01A-11	'--	'--	adbe4f1b-0e13-4718-8e0f-12d80e7399d1	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-BJ-A190-01A-11W	'--
TCGA-THCA	04fff86a-b6f5-4900-9e37-c1f0b881b160	TCGA-BJ-A190	2eb89d79-861e-41c2-bdd5-6f16d2a84b25	TCGA-BJ-A190-01A	57892a7a-e928-47eb-93f3-f4973c3407f9	TCGA-BJ-A190-01A-11	1.86	'--	c3afc2c2-5ce3-46b4-a8ed-c1f283b629af	'--	RNA	'--	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.6	8.5	UV Spec	released	TCGA-BJ-A190-01A-11R	'--
TCGA-THCA	04fff86a-b6f5-4900-9e37-c1f0b881b160	TCGA-BJ-A190	953f9755-a3da-446c-980f-1679c19138ec	TCGA-BJ-A190-10A	caba9a09-5546-47c5-ad59-3014c9f13b79	TCGA-BJ-A190-10A-01	1.93	'--	94a3c14a-ead2-44dc-8123-9addebc03381	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	TCGA-BJ-A190-10A-01D	'--
TCGA-THCA	04fff86a-b6f5-4900-9e37-c1f0b881b160	TCGA-BJ-A190	953f9755-a3da-446c-980f-1679c19138ec	TCGA-BJ-A190-10A	caba9a09-5546-47c5-ad59-3014c9f13b79	TCGA-BJ-A190-10A-01	'--	'--	bd3540fb-b1d7-45cb-8d60-ec88f8478f71	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-BJ-A190-10A-01W	'--
TCGA-THCA	d92902ff-8023-411c-a7ca-1afcbb64937e	TCGA-FY-A3R9	43a8adb8-9cb1-459c-b856-9ad84c30c25d	TCGA-FY-A3R9-10A	6ddfe92e-ae6a-413c-b130-0845d8464f46	TCGA-FY-A3R9-10A-01	'--	'--	29fb7ea0-b2cc-443d-8caa-3f76651e93a2	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-FY-A3R9-10A-01D	'--
TCGA-THCA	d92902ff-8023-411c-a7ca-1afcbb64937e	TCGA-FY-A3R9	43a8adb8-9cb1-459c-b856-9ad84c30c25d	TCGA-FY-A3R9-10A	6ddfe92e-ae6a-413c-b130-0845d8464f46	TCGA-FY-A3R9-10A-01	'--	'--	3e551124-36e5-4a48-a3ee-33437265e3fc	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-FY-A3R9-10A-01W	'--
TCGA-THCA	d92902ff-8023-411c-a7ca-1afcbb64937e	TCGA-FY-A3R9	e8dd42f0-e8ae-4003-b6a7-941ccedd14f0	TCGA-FY-A3R9-01A	ab0a6a46-7e22-4a0f-864d-f80c027981e9	TCGA-FY-A3R9-01A-11	'--	'--	36ce64da-fd8e-4f8a-8ef0-6e944323b98a	'--	DNA	'--	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-FY-A3R9-01A-11D	'--
TCGA-THCA	d92902ff-8023-411c-a7ca-1afcbb64937e	TCGA-FY-A3R9	e8dd42f0-e8ae-4003-b6a7-941ccedd14f0	TCGA-FY-A3R9-01A	ab0a6a46-7e22-4a0f-864d-f80c027981e9	TCGA-FY-A3R9-01A-11	1.81	'--	7da5db77-57f8-4a09-8a85-621c33762043	'--	RNA	'--	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.5	8.3	UV Spec	released	TCGA-FY-A3R9-01A-11R	'--
TCGA-THCA	d92902ff-8023-411c-a7ca-1afcbb64937e	TCGA-FY-A3R9	e8dd42f0-e8ae-4003-b6a7-941ccedd14f0	TCGA-FY-A3R9-01A	ab0a6a46-7e22-4a0f-864d-f80c027981e9	TCGA-FY-A3R9-01A-11	'--	'--	e8bcda31-3c70-4a79-b9e4-898374655e82	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-FY-A3R9-01A-11W	'--
TCGA-THCA	cd0c33c3-4427-471d-979e-79dc43f3a018	TCGA-DE-A4MD	1d06bdfd-e405-439f-9387-984b79e62e5b	TCGA-DE-A4MD-10A	304d63c9-1ffc-47f1-a7ce-110959919796	TCGA-DE-A4MD-10A-01	'--	'--	7b03f766-2001-4669-92c8-7f35434bcea6	'--	DNA	'--	'--	0.16	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	TCGA-DE-A4MD-10A-01D	'--
TCGA-THCA	cd0c33c3-4427-471d-979e-79dc43f3a018	TCGA-DE-A4MD	1d06bdfd-e405-439f-9387-984b79e62e5b	TCGA-DE-A4MD-10A	304d63c9-1ffc-47f1-a7ce-110959919796	TCGA-DE-A4MD-10A-01	'--	'--	cf4fa913-03fe-467b-9914-16b854b5ea47	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-DE-A4MD-10A-01W	'--
TCGA-THCA	cd0c33c3-4427-471d-979e-79dc43f3a018	TCGA-DE-A4MD	51280b54-9eb6-4d2e-af57-e96c91488488	TCGA-DE-A4MD-06A	1c577ded-1e5e-40a8-9d32-c69235a7a003	TCGA-DE-A4MD-06A-11	'--	'--	140ad529-c292-4225-8586-3cadc76e9fc6	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-DE-A4MD-06A-11D	'--
TCGA-THCA	cd0c33c3-4427-471d-979e-79dc43f3a018	TCGA-DE-A4MD	51280b54-9eb6-4d2e-af57-e96c91488488	TCGA-DE-A4MD-06A	1c577ded-1e5e-40a8-9d32-c69235a7a003	TCGA-DE-A4MD-06A-11	1.85	'--	1abbfdaf-e215-4193-8bf5-cf774f07d923	'--	RNA	'--	'--	0.17	mirVana (Allprep DNA) RNA	Yes	1.19	8.0	UV Spec	released	TCGA-DE-A4MD-06A-11R	'--
TCGA-THCA	cd0c33c3-4427-471d-979e-79dc43f3a018	TCGA-DE-A4MD	51280b54-9eb6-4d2e-af57-e96c91488488	TCGA-DE-A4MD-06A	1c577ded-1e5e-40a8-9d32-c69235a7a003	TCGA-DE-A4MD-06A-11	'--	'--	9c594174-f441-441e-9a19-94f63ab7d453	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-DE-A4MD-06A-11W	'--
TCGA-THCA	cd0c33c3-4427-471d-979e-79dc43f3a018	TCGA-DE-A4MD	6e4a272f-83bf-4e5b-948f-aabfa30b685a	TCGA-DE-A4MD-01A	d24f7ada-604c-42c9-8c85-7ae62dac2c6d	TCGA-DE-A4MD-01A-11	'--	'--	8427a48f-8007-4343-bceb-375ca1df1221	'--	DNA	'--	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-DE-A4MD-01A-11D	'--
TCGA-THCA	cd0c33c3-4427-471d-979e-79dc43f3a018	TCGA-DE-A4MD	6e4a272f-83bf-4e5b-948f-aabfa30b685a	TCGA-DE-A4MD-01A	d24f7ada-604c-42c9-8c85-7ae62dac2c6d	TCGA-DE-A4MD-01A-11	'--	'--	9f72672b-b891-4485-892f-012c369a1907	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-DE-A4MD-01A-11W	'--
TCGA-THCA	cd0c33c3-4427-471d-979e-79dc43f3a018	TCGA-DE-A4MD	6e4a272f-83bf-4e5b-948f-aabfa30b685a	TCGA-DE-A4MD-01A	d24f7ada-604c-42c9-8c85-7ae62dac2c6d	TCGA-DE-A4MD-01A-11	1.89	'--	f67e9c92-4937-439a-a391-7108ca26e4f9	'--	RNA	'--	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.24	7.8	UV Spec	released	TCGA-DE-A4MD-01A-11R	'--
TCGA-THCA	e632b443-cf6a-4592-96c6-c3493ec86fea	TCGA-EM-A1YE	a5de766b-9ccc-4b56-8d9b-25704c1c91d0	TCGA-EM-A1YE-01A	fc7a0cd8-8ba6-42e4-839e-35060af28ab9	TCGA-EM-A1YE-01A-11	'--	'--	47282f52-ff33-4f85-a58e-0f67e49cb6b6	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-EM-A1YE-01A-11W	'--
TCGA-THCA	e632b443-cf6a-4592-96c6-c3493ec86fea	TCGA-EM-A1YE	a5de766b-9ccc-4b56-8d9b-25704c1c91d0	TCGA-EM-A1YE-01A	fc7a0cd8-8ba6-42e4-839e-35060af28ab9	TCGA-EM-A1YE-01A-11	1.98	'--	67c5c7fe-406a-4926-8b89-3d808498ce7a	'--	DNA	'--	'--	0.17	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	TCGA-EM-A1YE-01A-11D	'--
TCGA-THCA	e632b443-cf6a-4592-96c6-c3493ec86fea	TCGA-EM-A1YE	a5de766b-9ccc-4b56-8d9b-25704c1c91d0	TCGA-EM-A1YE-01A	fc7a0cd8-8ba6-42e4-839e-35060af28ab9	TCGA-EM-A1YE-01A-11	1.79	'--	81023c1c-ce03-4651-b3e8-816bc119b657	'--	RNA	'--	'--	0.17	mirVana (Allprep DNA) RNA	Yes	2.2	8.6	UV Spec	released	TCGA-EM-A1YE-01A-11R	'--
TCGA-THCA	e632b443-cf6a-4592-96c6-c3493ec86fea	TCGA-EM-A1YE	b3126b21-fd84-4e3d-bb16-b7834044d5be	TCGA-EM-A1YE-11A	cdd0d95b-3a12-466f-bd1f-4f85103b68bc	TCGA-EM-A1YE-11A-11	'--	'--	1a5915f2-a2f3-407c-9b36-aa5296e58b9e	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-EM-A1YE-11A-11W	'--
TCGA-THCA	e632b443-cf6a-4592-96c6-c3493ec86fea	TCGA-EM-A1YE	b3126b21-fd84-4e3d-bb16-b7834044d5be	TCGA-EM-A1YE-11A	cdd0d95b-3a12-466f-bd1f-4f85103b68bc	TCGA-EM-A1YE-11A-11	1.89	'--	f60c04b2-11bf-46e3-9b54-c14fa08e02fa	'--	DNA	'--	'--	0.17	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	TCGA-EM-A1YE-11A-11D	'--
TCGA-THCA	c14a0460-30b0-453b-ab81-da03ad4ad02e	TCGA-ET-A3BV	2e78d231-1272-432b-ba71-20930f970971	TCGA-ET-A3BV-01A	fc6194c3-7e78-46ca-a8d2-6e5c8d5bc9c1	TCGA-ET-A3BV-01A-11	'--	'--	11e22255-d3f7-469c-9194-b6b913da9d02	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-ET-A3BV-01A-11D	'--
TCGA-THCA	c14a0460-30b0-453b-ab81-da03ad4ad02e	TCGA-ET-A3BV	2e78d231-1272-432b-ba71-20930f970971	TCGA-ET-A3BV-01A	fc6194c3-7e78-46ca-a8d2-6e5c8d5bc9c1	TCGA-ET-A3BV-01A-11	'--	'--	144b04c8-6d00-471d-8be2-6e913e6b7649	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-ET-A3BV-01A-11W	'--
TCGA-THCA	c14a0460-30b0-453b-ab81-da03ad4ad02e	TCGA-ET-A3BV	2e78d231-1272-432b-ba71-20930f970971	TCGA-ET-A3BV-01A	fc6194c3-7e78-46ca-a8d2-6e5c8d5bc9c1	TCGA-ET-A3BV-01A-11	0.85	'--	4dce7a34-80c3-425b-8c24-4876f55bbdc6	'--	RNA	'--	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.5	7.9	UV Spec	released	TCGA-ET-A3BV-01A-11R	'--
TCGA-THCA	c14a0460-30b0-453b-ab81-da03ad4ad02e	TCGA-ET-A3BV	e65baa7a-35d7-4e30-afe1-a51ab1ff1fd4	TCGA-ET-A3BV-10A	7a029309-9bdd-42ed-b524-59e1116eefbf	TCGA-ET-A3BV-10A-01	'--	'--	571c5a8b-58ab-44ae-9b31-61118bbdcedc	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-ET-A3BV-10A-01W	'--
TCGA-THCA	c14a0460-30b0-453b-ab81-da03ad4ad02e	TCGA-ET-A3BV	e65baa7a-35d7-4e30-afe1-a51ab1ff1fd4	TCGA-ET-A3BV-10A	7a029309-9bdd-42ed-b524-59e1116eefbf	TCGA-ET-A3BV-10A-01	'--	'--	f3b632fd-d6f8-42ae-bf81-e85eab9582c6	'--	DNA	'--	'--	0.15	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	TCGA-ET-A3BV-10A-01D	'--
TCGA-THCA	a09b20b5-c187-4632-b996-0d5314a9885c	TCGA-J8-A3YH	af889679-331b-479f-899a-25a7fb219aa8	TCGA-J8-A3YH-06A	d25c3529-6a9d-49f3-8113-c97440521d0d	TCGA-J8-A3YH-06A-11	'--	'--	0401bd83-5183-4c03-b2f8-aadf1761c52a	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-J8-A3YH-06A-11W	'--
TCGA-THCA	a09b20b5-c187-4632-b996-0d5314a9885c	TCGA-J8-A3YH	af889679-331b-479f-899a-25a7fb219aa8	TCGA-J8-A3YH-06A	d25c3529-6a9d-49f3-8113-c97440521d0d	TCGA-J8-A3YH-06A-11	1.8	'--	376f1b00-2fa8-44df-80c3-b626d5fa8d1b	'--	RNA	'--	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.38	7.7	UV Spec	released	TCGA-J8-A3YH-06A-11R	'--
TCGA-THCA	a09b20b5-c187-4632-b996-0d5314a9885c	TCGA-J8-A3YH	af889679-331b-479f-899a-25a7fb219aa8	TCGA-J8-A3YH-06A	d25c3529-6a9d-49f3-8113-c97440521d0d	TCGA-J8-A3YH-06A-11	'--	'--	f55ec73e-266f-4670-8bdd-b6ca39b8f139	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-J8-A3YH-06A-11D	'--
TCGA-THCA	a09b20b5-c187-4632-b996-0d5314a9885c	TCGA-J8-A3YH	e5e18edc-042a-4a3b-bf29-d4560d3e3dc2	TCGA-J8-A3YH-10A	8804d7cc-1dbe-4bce-b7cc-826324743bf1	TCGA-J8-A3YH-10A-01	'--	'--	037c5b47-3444-4cb3-9c5c-a0e91073f5df	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-J8-A3YH-10A-01D	'--
TCGA-THCA	a09b20b5-c187-4632-b996-0d5314a9885c	TCGA-J8-A3YH	e5e18edc-042a-4a3b-bf29-d4560d3e3dc2	TCGA-J8-A3YH-10A	8804d7cc-1dbe-4bce-b7cc-826324743bf1	TCGA-J8-A3YH-10A-01	'--	'--	91dbca11-ef61-4d01-ab81-222bcb488274	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-J8-A3YH-10A-01W	'--
TCGA-THCA	a09b20b5-c187-4632-b996-0d5314a9885c	TCGA-J8-A3YH	efdad0c2-a44d-48f8-a908-e8c9747e78b8	TCGA-J8-A3YH-01A	05d0c096-fce2-4638-a57b-71f699627ae7	TCGA-J8-A3YH-01A-11	'--	'--	5c625052-5ae0-4a81-9381-71dfd901bf8f	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-J8-A3YH-01A-11W	'--
